2025-06-28 09:58:44, 84.0
2025-06-28 09:58:45, 81.0
2025-06-28 09:58:45, 81.0
2025-06-28 09:58:46, 77.0
2025-06-28 09:58:46, 72.0
2025-06-28 09:58:47, 86.0
2025-06-28 09:58:47, 87.0
2025-06-28 09:58:48, 85.0
2025-06-28 09:58:48, 93.0
2025-06-28 09:58:49, 93.0
2025-06-28 09:58:49, 95.0
2025-06-28 09:58:50, 84.0
2025-06-28 09:58:50, 87.0
2025-06-28 09:58:51, 84.0
2025-06-28 09:58:51, 81.0
2025-06-28 09:58:52, 79.0
2025-06-28 09:58:52, 78.0
2025-06-28 09:58:53, 87.0
2025-06-28 09:58:53, 86.0
2025-06-28 09:58:54, 92.0
2025-06-28 09:58:54, 95.0
2025-06-28 09:58:55, 95.0
2025-06-28 09:58:55, 96.0
2025-06-28 09:58:56, 87.0
2025-06-28 09:58:56, 89.0
2025-06-28 09:58:57, 86.0
2025-06-28 09:58:57, 83.0
2025-06-28 09:58:58, 87.0
2025-06-28 09:58:58, 80.0
2025-06-28 09:58:59, 90.0
2025-06-28 09:58:59, 91.0
2025-06-28 09:59:00, 93.0
2025-06-28 09:59:00, 94.0
2025-06-28 09:59:01, 96.0
2025-06-28 09:59:01, 97.0
2025-06-28 09:59:02, 87.0
2025-06-28 09:59:02, 86.0
2025-06-28 09:59:03, 86.0
2025-06-28 09:59:04, 85.0
2025-06-28 09:59:04, 83.0
2025-06-28 09:59:05, 81.0
2025-06-28 09:59:05, 80.0
2025-06-28 09:59:06, 78.0
2025-06-28 09:59:06, 73.0
2025-06-28 09:59:07, 69.0
2025-06-28 09:59:07, 65.0
2025-06-28 09:59:08, 61.0
2025-06-28 09:59:08, 73.0
2025-06-28 09:59:09, 76.0
2025-06-28 09:59:09, 78.0
2025-06-28 09:59:10, 85.0
2025-06-28 09:59:10, 87.0
2025-06-28 09:59:11, 92.0
2025-06-28 09:59:11, 80.0
2025-06-28 09:59:12, 79.0
2025-06-28 09:59:12, 78.0
2025-06-28 09:59:13, 76.0
2025-06-28 09:59:13, 72.0
2025-06-28 09:59:14, 68.0
2025-06-28 09:59:14, 81.0
2025-06-28 09:59:15, 79.0
2025-06-28 09:59:15, 89.0
2025-06-28 09:59:16, 87.0
2025-06-28 09:59:16, 93.0
2025-06-28 09:59:17, 92.0
2025-06-28 09:59:17, 82.0
2025-06-28 09:59:18, 83.0
2025-06-28 09:59:18, 80.0
2025-06-28 09:59:19, 79.0
2025-06-28 09:59:19, 77.0
2025-06-28 09:59:20, 75.0
2025-06-28 09:59:20, 86.0
2025-06-28 09:59:21, 85.0
2025-06-28 09:59:21, 89.0
2025-06-28 09:59:22, 90.0
2025-06-28 09:59:23, 95.0
2025-06-28 09:59:23, 95.0
2025-06-28 09:59:24, 86.0
2025-06-28 09:59:24, 85.0
2025-06-28 09:59:25, 83.0
2025-06-28 09:59:25, 82.0
2025-06-28 09:59:26, 86.0
2025-06-28 09:59:26, 78.0
2025-06-28 09:59:27, 88.0
2025-06-28 09:59:27, 90.0
2025-06-28 09:59:28, 91.0
2025-06-28 09:59:28, 93.0
2025-06-28 09:59:29, 96.0
2025-06-28 09:59:29, 96.0
2025-06-28 09:59:30, 89.0
2025-06-28 09:59:30, 80.0
2025-06-28 09:59:31, 86.0
2025-06-28 09:59:31, 84.0
2025-06-28 09:59:32, 82.0
2025-06-28 09:59:32, 80.0
2025-06-28 09:59:33, 76.0
2025-06-28 09:59:33, 75.0
2025-06-28 09:59:34, 72.0
2025-06-28 09:59:34, 69.0
2025-06-28 09:59:35, 64.0
2025-06-28 09:59:35, 58.0
2025-06-28 09:59:36, 69.0
2025-06-28 09:59:36, 76.0
